35108:
 num     #instances         #bytes  class name (module)
5646:             1             16  org.redisson.client.handler.CommandEncoder$$Lambda/0x00000000314bf570
5647:             1             16  org.redisson.client.handler.CommandEncoder$$Lambda/0x00000000314bf9e8
5648:             1             16  org.redisson.client.handler.CommandsQueuePubSub$$Lambda/0x0000000031505f38
5649:             1             16  org.redisson.client.protocol.RedisCommand$$Lambda/0x0000000031454fc8
5650:             1             16  org.redisson.client.protocol.RedisCommands$1
5651:             1             16  org.redisson.client.protocol.RedisCommands$10
5652:             1             16  org.redisson.client.protocol.RedisCommands$11
5653:             1             16  org.redisson.client.protocol.RedisCommands$12
5654:             1             16  org.redisson.client.protocol.RedisCommands$13
5655:             1             16  org.redisson.client.protocol.RedisCommands$14
5656:             1             16  org.redisson.client.protocol.RedisCommands$15
5657:             1             16  org.redisson.client.protocol.RedisCommands$2
5658:             1             16  org.redisson.client.protocol.RedisCommands$3
5659:             1             16  org.redisson.client.protocol.RedisCommands$4
5660:             1             16  org.redisson.client.protocol.RedisCommands$5
5661:             1             16  org.redisson.client.protocol.RedisCommands$7
5662:             1             16  org.redisson.client.protocol.RedisCommands$8
5663:             1             16  org.redisson.client.protocol.RedisCommands$9
5664:             1             16  org.redisson.client.protocol.convertor.BitsSizeReplayConvertor
5665:             1             16  org.redisson.client.protocol.convertor.BooleanNullReplayConvertor
5666:             1             16  org.redisson.client.protocol.convertor.ByteReplayConvertor
5667:             1             16  org.redisson.client.protocol.convertor.EmptySetConvertor
5668:             1             16  org.redisson.client.protocol.convertor.InstantReplyConvertor
5669:             1             16  org.redisson.client.protocol.convertor.JsonTypeConvertor
5670:             1             16  org.redisson.client.protocol.convertor.ShortReplayConvertor
5671:             1             16  org.redisson.client.protocol.convertor.StringToListConvertor
5672:             1             16  org.redisson.client.protocol.convertor.TimeObjectDecoder
5673:             1             16  org.redisson.client.protocol.convertor.TypeConvertor
5674:             1             16  org.redisson.client.protocol.decoder.AutoClaimDecoder
5675:             1             16  org.redisson.client.protocol.decoder.AutoClaimMapReplayDecoder
5676:             1             16  org.redisson.client.protocol.decoder.FastAutoClaimDecoder
5677:             1             16  org.redisson.client.protocol.decoder.IndexInfoDecoder
5678:             1             16  org.redisson.client.protocol.decoder.MapEntriesDecoder
5679:             1             16  org.redisson.client.protocol.decoder.MapMergeDecoder
5680:             1             16  org.redisson.client.protocol.decoder.MapScanResultReplayDecoder
5681:             1             16  org.redisson.client.protocol.decoder.ObjectFirstScoreReplayDecoder
5682:             1             16  org.redisson.client.protocol.decoder.ObjectMapDecoder
5683:             1             16  org.redisson.client.protocol.decoder.PendingEntryDecoder
5684:             1             16  org.redisson.client.protocol.decoder.PendingResultDecoder
5685:             1             16  org.redisson.client.protocol.decoder.ScoredEntryScanDecoder
5686:             1             16  org.redisson.client.protocol.decoder.ScoredSortedSetScanReplayDecoder
5687:             1             16  org.redisson.client.protocol.decoder.SlotsDecoder
5688:             1             16  org.redisson.client.protocol.decoder.StreamConsumerInfoDecoder
5689:             1             16  org.redisson.client.protocol.decoder.StreamGroupInfoDecoder
5690:             1             16  org.redisson.client.protocol.pubsub.PubSubMessageDecoder
5691:             1             16  org.redisson.codec.DefaultReferenceCodecProvider
5692:             1             16  org.redisson.codec.Kryo5Codec$$Lambda/0x000000003180bcb8
5693:             1             16  org.redisson.command.BaseRedisBatchExecutor$$Lambda/0x0000000031941948
5694:             1             16  org.redisson.command.CommandAsyncService$$Lambda/0x00000000318fc470
5695:             1             16  org.redisson.command.CommandBatchService$$Lambda/0x0000000031942628
5696:             1             16  org.redisson.command.RedisExecutor$$Lambda/0x0000000031657860
5697:             1             16  org.redisson.command.RedisExecutor$$Lambda/0x0000000031657cd0
5698:             1             16  org.redisson.command.RedisExecutor$$Lambda/0x000000003167d638
5699:             1             16  org.redisson.config.DefaultCommandMapper
5700:             1             16  org.redisson.connection.ClientConnectionsEntry$$Lambda/0x00000000314a1120
5701:             1             16  org.redisson.connection.ClientConnectionsEntry$$Lambda/0x00000000314a1368
5702:             1             16  org.redisson.connection.ConnectionsHolder$$Lambda/0x0000000031520238
5703:             1             16  org.redisson.connection.IdleConnectionWatcher$$Lambda/0x00000000314a15b0
5704:             1             16  org.redisson.connection.IdleConnectionWatcher$$Lambda/0x0000000031900d38
5705:             1             16  org.redisson.connection.MasterSlaveConnectionManager$$Lambda/0x000000003149b450
5706:             1             16  org.redisson.connection.SequentialDnsAddressResolverFactory
5707:             1             16  org.redisson.connection.ServiceManager$1
5708:             1             16  org.redisson.connection.ServiceManager$2
5709:             1             16  org.redisson.connection.balancer.RoundRobinLoadBalancer
5710:             1             16  org.redisson.pubsub.PublishSubscribeService$$Lambda/0x000000003166dc70
5711:             1             16  org.redisson.pubsub.PublishSubscribeService$$Lambda/0x000000003166e240
5712:             1             16  org.redisson.pubsub.PublishSubscribeService$$Lambda/0x000000003166e488
5713:             1             16  org.redisson.pubsub.PublishSubscribeService$$Lambda/0x0000000031961d50
5714:             1             16  org.redisson.pubsub.PublishSubscribeService$$Lambda/0x0000000031963890
5715:             1             16  org.redisson.pubsub.PublishSubscribeService$PubSubEntry
5716:             1             16  org.redisson.spring.data.connection.DataTypeConvertor
5717:             1             16  org.redisson.spring.data.connection.ListMergeDecoder
5718:             1             16  org.redisson.spring.data.connection.ObjectListReplayDecoder2
5719:             1             16  org.redisson.spring.data.connection.RedissonBaseReactive$$Lambda/0x00000000317d64f8
5720:             1             16  org.redisson.spring.data.connection.RedissonConnection$$Lambda/0x00000000318d7d60
5721:             1             16  org.redisson.spring.data.connection.RedissonConnection$5
5722:             1             16  org.redisson.spring.data.connection.RedissonConnection$6
5723:             1             16  org.redisson.spring.data.connection.RedissonExceptionConverter
5724:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$$Lambda/0x00000000316a2c70
5725:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$$Lambda/0x00000000316a3328
5726:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$$Lambda/0x00000000316a37c8
5727:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$$Lambda/0x0000000031949910
5728:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$ByteRecordReplayDecoder2
5729:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$ByteRecordReplayDecoder2_V2
5730:             1             16  org.redisson.spring.data.connection.RedissonStreamCommands$XInfoStreamReplayDecoder
5731:             1             16  org.slf4j.helpers.NOPLoggerFactory
5732:             1             16  org.slf4j.helpers.NOPMDCAdapter
5733:             1             16  org.springframework.aop.Advisor$1
5734:             1             16  org.springframework.aop.TrueClassFilter
5735:             1             16  org.springframework.aop.TrueMethodMatcher
5736:             1             16  org.springframework.aop.TruePointcut
5737:             1             16  org.springframework.aop.framework.DefaultAdvisorChainFactory
5738:             1             16  org.springframework.aop.framework.DefaultAopProxyFactory
5739:             1             16  org.springframework.aop.framework.adapter.AfterReturningAdviceAdapter
5740:             1             16  org.springframework.aop.framework.adapter.DefaultAdvisorAdapterRegistry
5741:             1             16  org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter
5742:             1             16  org.springframework.aop.framework.adapter.ThrowsAdviceAdapter
5743:             1             16  org.springframework.aop.interceptor.AsyncExecutionAspectSupport$$Lambda/0x0000000031310c00
5744:             1             16  org.springframework.aop.interceptor.AsyncExecutionAspectSupport$$Lambda/0x0000000031311c10
5745:             1             16  org.springframework.aop.interceptor.AsyncExecutionAspectSupport$$Lambda/0x0000000031318000
5746:             1             16  org.springframework.aop.support.ClassFilters$IntersectionClassFilter
5747:             1             16  org.springframework.aop.support.ClassFilters$UnionClassFilter
5748:             1             16  org.springframework.aop.support.annotation.AnnotationMatchingPointcut$AnnotationCandidateClassFilter
5749:             1             16  org.springframework.beans.SimpleBeanInfoFactory
5750:             1             16  org.springframework.beans.factory.BeanFactoryUtils$$Lambda/0x000000003119fb38
5751:             1             16  org.springframework.beans.factory.config.AutowiredPropertyMarker
5752:             1             16  org.springframework.beans.factory.parsing.FailFastProblemReporter
5753:             1             16  org.springframework.beans.factory.parsing.PassThroughSourceExtractor
5754:             1             16  org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory$$Lambda/0x000000003127d598
5755:             1             16  org.springframework.beans.factory.support.AutowireUtils$$Lambda/0x00000000312d3240
5756:             1             16  org.springframework.beans.factory.support.CglibSubclassingInstantiationStrategy
5757:             1             16  org.springframework.beans.factory.support.DefaultBeanNameGenerator
5758:             1             16  org.springframework.beans.factory.support.DefaultListableBeanFactory$$Lambda/0x000000003131e480
5759:             1             16  org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda/0x00000000311abb20
5760:             1             16  org.springframework.beans.factory.support.DefaultSingletonBeanRegistry$$Lambda/0x00000000311abfb0
5761:             1             16  org.springframework.beans.factory.support.DisposableBeanAdapter$$Lambda/0x000000003142acc0
5762:             1             16  org.springframework.beans.factory.support.SimpleAutowireCandidateResolver
5763:             1             16  org.springframework.beans.factory.xml.XmlBeanDefinitionReader$$Lambda/0x000000003113a520
5764:             1             16  org.springframework.boot.ClearCachesApplicationListener
5765:             1             16  org.springframework.boot.DefaultApplicationContextFactory
5766:             1             16  org.springframework.boot.DefaultApplicationContextFactory$$Lambda/0x000000003108aa48
5767:             1             16  org.springframework.boot.DefaultApplicationContextFactory$$Lambda/0x000000003110a478
5768:             1             16  org.springframework.boot.DefaultApplicationContextFactory$$Lambda/0x000000003110e160
5769:             1             16  org.springframework.boot.SpringApplication$$Lambda/0x000000003107cc90
5770:             1             16  org.springframework.boot.SpringApplication$$Lambda/0x000000003107cee8
5771:             1             16  org.springframework.boot.SpringApplication$$Lambda/0x00000000311339e0
5772:             1             16  org.springframework.boot.SpringApplication$PropertySourceOrderingBeanFactoryPostProcessor
5773:             1             16  org.springframework.boot.SpringApplicationShutdownHook$ApplicationContextClosedListener
5774:             1             16  org.springframework.boot.SpringBootBanner
5775:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x00000000311354f8
5776:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000031135dc8
5777:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000031136460
5778:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000031136d00
5779:             1             16  org.springframework.boot.StartupInfoLogger$$Lambda/0x0000000031137378
5780:             1             16  org.springframework.boot.actuate.autoconfigure.availability.AvailabilityHealthContributorAutoConfiguration
5781:             1             16  org.springframework.boot.actuate.autoconfigure.availability.AvailabilityProbesAutoConfiguration$ProbesCondition
5782:             1             16  org.springframework.boot.actuate.autoconfigure.context.properties.ConfigurationPropertiesReportEndpointAutoConfiguration
5783:             1             16  org.springframework.boot.actuate.autoconfigure.data.redis.RedisHealthContributorAutoConfiguration
5784:             1             16  org.springframework.boot.actuate.autoconfigure.data.redis.RedisHealthContributorAutoConfiguration$$Lambda/0x000000003175e1c0
5785:             1             16  org.springframework.boot.actuate.autoconfigure.data.redis.RedisReactiveHealthContributorAutoConfiguration$$Lambda/0x0000000031743110
5786:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration
5787:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointIdTimeToLivePropertyFunction
5788:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.EndpointIdTimeToLivePropertyFunction$$Lambda/0x0000000031752000
5789:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.expose.IncludeExcludeEndpointFilter$$Lambda/0x000000003125fce8
5790:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.jackson.JacksonEndpointAutoConfiguration
5791:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.jackson.JacksonEndpointAutoConfiguration$$Lambda/0x00000000316e9ab8
5792:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.MappingWebEndpointPathMapper
5793:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration
5794:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$WebMvcServletEndpointManagementContextConfiguration
5795:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$$Lambda/0x0000000031766810
5796:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration
5797:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties$Discovery
5798:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration
5799:             1             16  org.springframework.boot.actuate.autoconfigure.endpoint.web.servlet.WebMvcEndpointManagementContextConfiguration$EndpointObjectMapperWebMvcConfigurer
5800:             1             16  org.springframework.boot.actuate.autoconfigure.env.EnvironmentEndpointAutoConfiguration
5801:             1             16  org.springframework.boot.actuate.autoconfigure.health.AutoConfiguredHealthEndpointGroups$$Lambda/0x0000000031740278
5802:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthContributorAutoConfiguration
5803:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointAutoConfiguration
5804:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration
5805:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$AdaptedReactiveHealthContributors
5806:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$HealthEndpointGroupsBeanPostProcessor
5807:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration$HealthEndpointGroupsBeanPostProcessor$$Lambda/0x0000000031741028
5808:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties$Logging
5809:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration
5810:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$$Lambda/0x0000000031751228
5811:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$$Lambda/0x0000000031751480
5812:             1             16  org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$MvcAdditionalHealthEndpointPathsConfiguration
5813:             1             16  org.springframework.boot.actuate.autoconfigure.health.ReactiveHealthEndpointConfiguration
5814:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration
5815:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties
5816:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties$Git
5817:             1             16  org.springframework.boot.actuate.autoconfigure.info.InfoEndpointAutoConfiguration
5818:             1             16  org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthIndicatorProperties
5819:             1             16  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration
5820:             1             16  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration$$Lambda/0x00000000317528f8
5821:             1             16  org.springframework.boot.actuate.autoconfigure.logging.LoggersEndpointAutoConfiguration$OnEnabledLoggingSystemCondition
5822:             1             16  org.springframework.boot.actuate.autoconfigure.management.HeapDumpWebEndpointAutoConfiguration
5823:             1             16  org.springframework.boot.actuate.autoconfigure.management.ThreadDumpEndpointAutoConfiguration
5824:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration
5825:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.JvmMetricsAutoConfiguration
5826:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration
5827:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration$LogbackLoggingCondition
5828:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration
5829:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration$MeterRegistryCloser
5830:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsEndpointAutoConfiguration
5831:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Data
5832:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$System
5833:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$System$Diskspace
5834:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Web$Client
5835:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties$Web$Server
5836:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.PropertiesAutoTimer
5837:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.PropertiesMeterFilter$$Lambda/0x0000000031427b58
5838:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.SystemMetricsAutoConfiguration
5839:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.MetricsRepositoryMethodInvocationListenerBeanPostProcessor
5840:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.MetricsRepositoryMethodInvocationListenerBeanPostProcessor$MetricsRepositoryFactoryCustomizer
5841:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration
5842:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration$$Lambda/0x00000000313aabf0
5843:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration$$Lambda/0x0000000031762c38
5844:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusMetricsExportAutoConfiguration
5845:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusMetricsExportAutoConfiguration$PrometheusScrapeEndpointConfiguration
5846:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter
5847:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter$$Lambda/0x000000003141a7e0
5848:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus.PrometheusPropertiesConfigAdapter$$Lambda/0x0000000031893da8
5849:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.integration.IntegrationMetricsAutoConfiguration
5850:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration
5851:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration
5852:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration
5853:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration$HikariDataSourceMeterBinder
5854:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.redis.LettuceMetricsAutoConfiguration
5855:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.startup.StartupTimeMetricsListenerAutoConfiguration
5856:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.task.TaskExecutorMetricsAutoConfiguration
5857:             1             16  org.springframework.boot.actuate.autoconfigure.metrics.web.tomcat.TomcatMetricsAutoConfiguration
5858:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration
5859:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MeterObservationHandlerConfiguration
5860:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MeterObservationHandlerConfiguration$OnlyMetricsMeterObservationHandlerConfiguration
5861:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$OnlyMetricsConfiguration
5862:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationHandlerGrouping
5863:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Client
5864:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Client$ClientRequests
5865:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Server
5866:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$Http$Server$ServerRequests
5867:             1             16  org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties$LongTaskTimer
5868:             1             16  org.springframework.boot.actuate.autoconfigure.observation.PropertiesObservationFilterPredicate$$Lambda/0x0000000031417350
5869:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration
5870:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration$MeterFilterConfiguration
5871:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration$MeterFilterConfiguration$$Lambda/0x0000000031428dc0
5872:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.RestClientObservationConfiguration
5873:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.RestTemplateObservationConfiguration
5874:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.client.WebClientObservationConfiguration
5875:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration
5876:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration$MeterFilterConfiguration
5877:             1             16  org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration$MeterFilterConfiguration$$Lambda/0x0000000031429248
5878:             1             16  org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksObservabilityAutoConfiguration
5879:             1             16  org.springframework.boot.actuate.autoconfigure.scheduling.ScheduledTasksObservabilityAutoConfiguration$ObservabilitySchedulingConfigurer
5880:             1             16  org.springframework.boot.actuate.autoconfigure.startup.StartupEndpointAutoConfiguration$ApplicationStartupCondition
5881:             1             16  org.springframework.boot.actuate.autoconfigure.system.DiskSpaceHealthContributorAutoConfiguration
5882:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.$Proxy87
5883:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration
5884:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration
5885:             1             16  org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$EnableSameManagementContextConfiguration
5886:             1             16  org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration
5887:             1             16  org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration$$Lambda/0x0000000031759210
5888:             1             16  org.springframework.boot.actuate.endpoint.InvocationContext$$Lambda/0x00000000317ca9c8
5889:             1             16  org.springframework.boot.actuate.endpoint.annotation.DiscoveredOperationsFactory$$Lambda/0x000000003174f7e0
5890:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x00000000314320c0
5891:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000031757630
5892:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000031757888
5893:             1             16  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$$Lambda/0x0000000031757d20
5894:             1             16  org.springframework.boot.actuate.endpoint.invoke.ParameterValueMapper$$Lambda/0x00000000314308a0
5895:             1             16  org.springframework.boot.actuate.endpoint.invoke.convert.ConversionServiceParameterValueMapper
5896:             1             16  org.springframework.boot.actuate.endpoint.invoker.cache.CachingOperationInvokerAdvisor
5897:             1             16  org.springframework.boot.actuate.endpoint.jmx.MBeanInfoFactory$$Lambda/0x0000000031765d00
5898:             1             16  org.springframework.boot.actuate.endpoint.jmx.MBeanInfoFactory$$Lambda/0x0000000031766178
5899:             1             16  org.springframework.boot.actuate.endpoint.jmx.annotation.DiscoveredJmxOperation$$Lambda/0x0000000031764d30
5900:             1             16  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver
5901:             1             16  org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactory
5902:             1             16  org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactory$$Lambda/0x0000000031752fb8
5903:             1             16  org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactory$$Lambda/0x0000000031756428
5904:             1             16  org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$ServletWebOperationAdapter$FluxBodyConverter
5905:             1             16  org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping$WebMvcLinksHandler
5906:             1             16  org.springframework.boot.actuate.health.AbstractReactiveHealthIndicator$$Lambda/0x0000000031743358
5907:             1             16  org.springframework.boot.actuate.health.HealthContributorNameFactory
5908:             1             16  org.springframework.boot.actuate.health.SimpleHttpCodeStatusMapper
5909:             1             16  org.springframework.boot.actuate.health.SimpleStatusAggregator$$Lambda/0x000000003173f630
5910:             1             16  org.springframework.boot.actuate.info.InfoEndpoint
5911:             1             16  org.springframework.boot.actuate.management.PlainTextThreadDumpFormatter
5912:             1             16  org.springframework.boot.actuate.management.ThreadDumpEndpoint
5913:             1             16  org.springframework.boot.actuate.metrics.AutoTimer$$Lambda/0x00000000317630d0
5914:             1             16  org.springframework.boot.actuate.metrics.AutoTimer$1
5915:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint
5916:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x00000000317f29b8
5917:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x00000000317f3948
5918:             1             16  org.springframework.boot.actuate.metrics.MetricsEndpoint$$Lambda/0x00000000317f6000
5919:             1             16  org.springframework.boot.actuate.metrics.data.DefaultRepositoryTagsProvider
5920:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000031782660
5921:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x00000000317834c0
5922:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000031783708
5923:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000031783950
5924:             1             16  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$CachingDataSourcePoolMetadataProvider
5925:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$$Lambda/0x0000000031242008
5926:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000031251610
5927:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000031251858
5928:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000031251aa0
5929:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000031251ce8
5930:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationImportSelector$AutoConfigurationGroup$$Lambda/0x0000000031251f30
5931:             1             16  org.springframework.boot.autoconfigure.AutoConfigurationPackages$$Lambda/0x000000003127afc0
5932:             1             16  org.springframework.boot.autoconfigure.BackgroundPreinitializer
5933:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor
5934:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$CachingMetadataReaderFactoryPostProcessor$$Lambda/0x000000003119b010
5935:             1             16  org.springframework.boot.autoconfigure.SharedMetadataReaderFactoryContextInitializer$SharedMetadataReaderFactoryBean
