31420:
 num     #instances         #bytes  class name (module)
2357:             2             64  com.fasterxml.jackson.datatype.jsr310.deser.LocalDateDeserializer
2358:             2             64  com.flashchat.chatservice.dao.enums.RoomMemberMuteStatusEnum
2359:             2             64  com.flashchat.chatservice.dao.enums.RoomMemberRoleEnum
2360:             1             64  com.flashchat.chatservice.websocket.NettyWebSocketServer$$SpringCGLIB$$0
2361:             1             64  com.flashchat.gameservice.service.impl.GameDescriptionServiceImpl$$SpringCGLIB$$0
2362:             1             64  com.flashchat.gameservice.service.impl.GamePersistServiceImpl$$SpringCGLIB$$0
2363:             1             64  com.flashchat.gameservice.service.impl.GamePlayerServiceImpl$$SpringCGLIB$$0
2364:             1             64  com.flashchat.gameservice.service.impl.GameRoundServiceImpl$$SpringCGLIB$$0
2365:             1             64  com.flashchat.gameservice.service.impl.GameVoteServiceImpl$$SpringCGLIB$$0
2366:             2             64  com.flashchat.userservice.dao.enums.AccountStatusEnum
2367:             1             64  com.flashchat.userservice.service.impl.AccountServiceImpl
2368:             2             64  com.mysql.cj.protocol.Resultset$Concurrency
2369:             2             64  com.sun.org.apache.xerces.internal.impl.PropertyManager (java.xml@25)
2370:             1             64  com.zaxxer.hikari.metrics.micrometer.MicrometerMetricsTracker
2371:             2             64  io.micrometer.core.instrument.config.MeterFilter$9
2372:             2             64  io.micrometer.observation.ObservationRegistry$ObservationConfig
2373:             2             64  io.netty.buffer.EmptyByteBuf
2374:             1             64  io.netty.buffer.PooledByteBufAllocator
2375:             2             64  io.netty.channel.socket.InternetProtocolFamily
2376:             1             64  io.netty.channel.socket.nio.NioServerSocketChannel$NioServerSocketChannelConfig
2377:             2             64  io.netty.resolver.dns.DnsAddressResolverGroup
2378:             2             64  io.netty.util.HashedWheelTimer$Worker
2379:             1             64  io.netty.util.concurrent.GlobalEventExecutor
2380:             4             64  io.netty.util.internal.ObjectPool$RecyclerObjectPool
2381:             1             64  io.prometheus.metrics.config.MetricsProperties
2382:             1             64  java.lang.ClassValue$ClassValueMap (java.base@25)
2383:             2             64  java.lang.System$Out (java.base@25)
2384:             2             64  java.lang.invoke.VarHandleByteArrayAsChars$ArrayHandle (java.base@25)
2385:             2             64  java.lang.invoke.VarHandleByteArrayAsDoubles$ArrayHandle (java.base@25)
2386:             2             64  java.lang.invoke.VarHandleByteArrayAsFloats$ArrayHandle (java.base@25)
2387:             2             64  java.lang.invoke.VarHandleByteArrayAsShorts$ArrayHandle (java.base@25)
2388:             2             64  java.lang.management.MemoryType (java.management@25)
2389:             2             64  java.lang.module.ModuleDescriptor$Version (java.base@25)
2390:             2             64  java.lang.ref.ReferenceQueue$Null (java.base@25)
2391:             4             64  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser (java.base@25)
2392:             2             64  java.time.temporal.IsoFields$Unit (java.base@25)
2393:             2             64  java.util.Collections$SynchronizedMap (java.base@25)
2394:             4             64  java.util.Comparator$$Lambda/0x0000000012148f50 (java.base@25)
2395:             2             64  java.util.HexFormat (java.base@25)
2396:             2             64  java.util.Vector (java.base@25)
2397:             4             64  java.util.WeakHashMap$EntrySet (java.base@25)
2398:             2             64  java.util.concurrent.Semaphore$NonfairSync (java.base@25)
2399:             2             64  java.util.concurrent.locks.AbstractQueuedSynchronizer$SharedNode (java.base@25)
2400:             1             64  java.util.jar.JarVerifier (java.base@25)
2401:             1             64  java.util.logging.LogManager$RootLogger (java.logging@25)
2402:             2             64  java.util.stream.FindOps$FindOp (java.base@25)
2403:             2             64  jdk.jfr.internal.jfc.JFC$KnownConfiguration (jdk.jfr@25)
2404:             4             64  jdk.proxy2.$Proxy10 (jdk.proxy2)
2405:             4             64  jdk.proxy2.$Proxy147 (jdk.proxy2)
2406:             4             64  jdk.proxy2.$Proxy24 (jdk.proxy2)
2407:             4             64  jdk.proxy2.$Proxy32 (jdk.proxy2)
2408:             4             64  jdk.proxy2.$Proxy33 (jdk.proxy2)
2409:             4             64  jdk.proxy2.$Proxy61 (jdk.proxy2)
2410:             4             64  jdk.proxy2.$Proxy7 (jdk.proxy2)
2411:             1             64  org.apache.catalina.core.ApplicationContext
2412:             1             64  org.apache.catalina.mapper.Mapper$ContextVersion
2413:             2             64  org.apache.tomcat.util.buf.UEncoder$SafeCharsSet
2414:             1             64  org.apache.tomcat.util.collections.ConcurrentLruCache$LimitedLinkedHashMap
2415:             2             64  org.apache.tomcat.util.http.CookiesWithoutEquals
2416:             2             64  org.apache.tomcat.util.threads.TaskThreadFactory
2417:             4             64  org.hibernate.validator.internal.properties.javabean.JavaBeanField$FieldAccessor
2418:             4             64  org.mybatis.logging.Logger
2419:             1             64  org.redisson.client.RedisClient
2420:             2             64  org.redisson.client.protocol.CommandData
2421:             4             64  org.redisson.client.protocol.convertor.BooleanNotNullReplayConvertor
2422:             4             64  org.redisson.client.protocol.convertor.DoubleNullSafeReplayConvertor
2423:             4             64  org.redisson.client.protocol.convertor.DoubleReplayConvertor
2424:             4             64  org.redisson.client.protocol.convertor.EmptyListConvertor
2425:             4             64  org.redisson.client.protocol.convertor.StreamIdConvertor
2426:             4             64  org.redisson.client.protocol.decoder.ListObjectDecoder
2427:             4             64  org.redisson.client.protocol.decoder.ListScanResultReplayDecoder
2428:             2             64  org.redisson.command.RedisExecutor$$Lambda/0x00000000126844c8
2429:             1             64  org.redisson.connection.ClientConnectionsEntry
2430:             2             64  org.redisson.connection.IdleConnectionWatcher$Entry
2431:             2             64  org.redisson.connection.NodeSource
2432:             1             64  org.redisson.connection.SingleEntry
2433:             1             64  org.redisson.connection.TrackedConnectionsHolder
2434:             4             64  org.redisson.spring.data.connection.PropertiesDecoder
2435:             1             64  org.redisson.spring.data.connection.RedissonConnection
2436:             4             64  org.redisson.spring.data.connection.ScoredSortedSetReplayDecoderV2
2437:             2             64  org.springframework.beans.propertyeditors.CustomMapEditor
2438:             2             64  org.springframework.beans.propertyeditors.PatternEditor
2439:             2             64  org.springframework.boot.actuate.endpoint.ApiVersion
2440:             4             64  org.springframework.boot.actuate.metrics.jdbc.DataSourcePoolMetrics$$Lambda/0x0000000012787290
2441:             1             64  org.springframework.boot.autoconfigure.jdbc.DataSourceProperties
2442:             1             64  org.springframework.boot.autoconfigure.template.TemplateAvailabilityProviders$1
2443:             1             64  org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat$Accesslog
2444:             1             64  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Cache$Cachecontrol
2445:             1             64  org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties
2446:             2             64  org.springframework.boot.availability.AvailabilityChangeEvent
2447:             4             64  org.springframework.boot.convert.ArrayToDelimitedStringConverter
2448:             4             64  org.springframework.boot.convert.DelimitedStringToArrayConverter
2449:             4             64  org.springframework.boot.convert.DelimitedStringToCollectionConverter
2450:             4             64  org.springframework.boot.convert.StringToDataSizeConverter
2451:             4             64  org.springframework.boot.convert.StringToDurationConverter
2452:             4             64  org.springframework.boot.convert.StringToPeriodConverter
2453:             2             64  org.springframework.boot.env.OriginTrackedMapPropertySource
2454:             1             64  org.springframework.context.annotation.CommonAnnotationBeanPostProcessor
2455:             2             64  org.springframework.context.annotation.ConditionEvaluator$ConditionContextImpl
2456:             2             64  org.springframework.core.NativeDetector$Context
2457:             2             64  org.springframework.core.type.StandardAnnotationMetadata
